step,track_id,innov_x,innov_y,S00,S01,S10,S11
107,1,-0.8294708222164644,0.1910328587872101,9.5115460243645167,0,0,9.5115460243645167
107,2,-0.23253842964432891,-5.7462748777272941,9.5593901216065778,0,0,9.5593901216065778
108,1,-0.35780738131622769,4.7198125249879785,9.5074906746992998,0,0,9.5074906746992998
108,2,2.4641420961908835,2.7473553980161682,9.5520418137571177,0,0,9.5520418137571177
109,1,-1.6792459550697956,5.1746853912402395,9.5037264580794023,0,0,9.5037264580794023
109,2,-3.3610483258695041,1.2586788194757013,9.5452081373278048,0,0,9.5452081373278048
110,1,1.1676584791511715,2.3961664787301427,9.5002341993156048,0,0,9.5002341993156048
110,2,1.7224754984300503,-1.0476980750319396,9.5388509080923214,0,0,9.5388509080923214
111,1,-0.039339098063877032,1.862871319436098,9.496996130612974,0,0,9.496996130612974
111,2,3.4344075770713545,-0.30267729807563271,9.5329356143121995,0,0,9.5329356143121995
112,1,-1.2290174737946273,3.9001233759459524,9.4939957478938624,0,0,9.4939957478938624
112,2,0.37196938639773691,-0.9488804864370104,9.5274309454818411,0,0,9.5274309454818411
113,1,-0.20990225000183216,2.822063092477074,9.4912176860379045,0,0,9.4912176860379045
113,2,4.4814539992878579,-2.5916549822772152,9.5223083925521248,0,0,9.5223083925521248
114,1,-0.92995833026199648,4.2721929892616934,9.4886476102912365,0,0,9.4886476102912365
114,2,0.9077221056939706,0.2283887389691992,9.5175419074941168,0,0,9.5175419074941168
115,1,4.4669026383005885,4.4227969621721481,9.4862721215309875,0,0,9.4862721215309875
115,2,-1.9667422046415837,-7.464445648332048,9.5131076123647329,0,0,9.5131076123647329
116,1,-1.9311913233763747,-2.842477559231587,9.4840786734284865,0,0,9.4840786734284865
116,2,-4.533174406813707,0.99117439038588251,9.5089835498553388,0,0,9.5089835498553388
117,1,4.0400450236829855,-1.8842471620944701,9.482055499850528,0,0,9.482055499850528
117,2,-3.1129033552373784,0.05839130045320251,9.5051494687513784,0,0,9.5051494687513784
118,1,3.1666595271891183,-2.4630205322307286,9.4801915510840242,0,0,9.4801915510840242
118,2,-3.545873272963874,5.8247083285752668,9.5015866388889503,0,0,9.5015866388889503
119,1,7.2651584807690099,0.17117653416060008,9.4784764376750275,0,0,9.4784764376750275
119,2,2.4044091805449526,-2.8519958611845628,9.4982776911257023,0,0,9.4982776911257023
120,1,-0.62962205704148744,-2.4775349592293114,9.4769003808455867,0,0,9.4769003808455867
120,2,-0.22342977933251262,-3.2213590406787351,9.4952064785967423,0,0,9.4952064785967423
121,1,-2.9134560728834629,-0.27491489579336031,9.4754541685973859,0,0,9.4754541685973859
121,2,2.5503348973494795,2.6918879541085836,9.4923579561385321,0,0,9.4923579561385321
122,1,-3.9482632053372342,-0.16896515017241362,9.4741291167343036,0,0,9.4741291167343036
122,2,2.3600174823423288,-0.62852475764337046,9.489718075263994,0,0,9.489718075263994
123,1,-1.6123647642577623,1.1346926059914293,9.4729170341407922,0,0,9.4729170341407922
123,2,1.1737377043553536,-4.8772883383090111,9.4872736924825638,0,0,9.4872736924825638
124,1,-0.70822817752171829,2.8838090327103405,9.4718101917424686,0,0,9.4718101917424686
124,2,1.4157548202046328,-0.52459456254558234,9.4850124890975138,0,0,9.4850124890975138
125,1,0,0,0,0,0,0
125,2,-2.5101134187880589,-0.10660368656433628,9.4829229008934348,0,0,9.4829229008934348
