step,true_id,zx,zy
168,1,-27.645915000407953,-5.2696567750597287
168,2,29.822835673783185,-4.1307709196518889
169,1,-32.318426092351935,-1.0245230644861412
169,2,31.586006002285227,-3.5101340489404249
170,1,-31.046445911702165,0.29262091694427361
170,2,30.311161686650617,3.9201736809649228
171,1,-30.733356049620291,-3.8190170684552731
171,2,25.014480598563495,-3.2233487621829919
172,2,30.25190706756441,-1.9598654352490974
173,2,30.482115686042626,-2.2250096187294881
174,1,-27.496472802838792,-1.3986239535162981
174,2,28.041318238808117,-4.0881478454702904
175,1,-22.02489681377304,5.5900825029765873
175,2,26.600035491547604,1.1436515307303452
176,1,-28.445563717463067,-0.29093584900477432
176,2,24.295821537841558,-0.51405291097668804
177,1,-24.119238975451708,3.0971248155220992
177,2,21.869278925456058,0.90733060218558093
178,2,24.52062390424609,4.5956152417566685
179,1,-27.851030196757826,-1.0028367199681338
179,2,23.003262382324291,0.51087316096772162
180,1,-28.936917654714762,-3.3185728846672244
180,2,28.572101611242115,-0.3471773856038492
181,1,-25.985115327434769,0.49334928215461626
182,1,-25.536045852792117,1.0007790705653223
182,2,24.715283302630883,2.0438166301880525
183,1,-25.836398007267196,-2.2856392015044613
183,2,29.094902684075596,-0.59965178653620521
184,1,-23.198822774266144,-2.5231935177248208
184,2,21.247332497641771,-0.98789684777308129
185,1,-22.63068118372388,-1.1149402490518796
185,2,24.968626344812943,-2.695090497781512
186,1,-18.901655800966239,6.7537127129879551
186,2,28.750418131108212,-0.98749450689714791
187,1,-20.030004386981041,3.8563416450710046
187,2,20.925322380740155,1.8434239007945956
188,1,-21.455651667742686,4.3179257097668806
189,2,19.508121405400512,-3.914842613627906
190,1,-22.538057372766389,-1.8910188745781471
190,2,22.598013055700282,-6.982120719720923
191,1,-20.068508701577194,-1.298343174940618
191,2,24.457383016322432,-1.1488138552597209
192,1,-19.870073038614638,2.5140898415642829
192,2,21.25658625826863,-0.54469641778425149
193,1,-16.816706306323347,-3.0469963781363729
193,2,18.658352476409476,3.546889823831298
194,1,-17.819758002862926,0.61204993488954296
194,2,22.056119414833134,-1.6072686675125558
195,1,-27.172913387746316,-0.28586809447827399
195,2,15.533983912382638,-3.3979549902871833
196,1,-21.115358115123517,2.8686216204654489
196,2,22.240793928531055,5.4082210632258381
197,1,-17.981271422907405,-3.1361412593298441
197,2,22.396740796248675,-1.1010769505223845
198,1,-26.107434187968913,0.23760264369127396
198,2,22.314756804340497,4.6690603423162127
199,2,20.781538516324304,7.9894020395691694
