step,track_id,confirmed,x,y,vx,vy,misses,hits,maha2
151,2,1,53.819789798356794,81.152879741096228,-5.1289191903400395,-1.7847196235179339,0,136,6.6820024185737408
151,4,1,70.091065454230744,-20.830870007699161,17.235112226530365,-5.3772840405081528,0,74,3.1858188754047712
151,6,1,-142.57149983111134,123.67786083329061,-2.1321027856020933,31.616860660009554,2,4,0
152,1,1,-141.73445549955022,117.77246890323433,-12.789475043666123,6.4629107562478962,1,126,0
152,2,1,53.563343838839792,81.063643759920325,-5.1289191903400395,-1.7847196235179339,1,136,0
152,4,1,70.964582742384266,-21.132049002654981,17.240662502105312,-5.3925332272141979,0,75,0.035156511402218711
152,6,1,-142.67810497039144,125.25870386629109,-2.1321027856020933,31.616860660009554,3,4,0
153,1,1,-142.25522682637293,118.08248328275563,-12.73337855179866,6.4567052224346755,0,127,0.38435957196484044
153,2,1,53.402841844953578,80.915150251715403,-5.0831450107418021,-1.812990965722109,0,137,0.39728747228917966
153,4,1,71.579995702729434,-21.16871713961336,17.124296442535673,-5.2826133204043639,0,76,3.5153196523846266
153,6,1,-142.78471010967155,126.83954689929156,-2.1321027856020933,31.616860660009554,4,4,0
154,1,1,-142.91126921520095,118.16392206844297,-12.742519788013851,6.3428039336385291,0,128,1.6333440549917324
154,2,1,53.073980060543995,80.766378281554694,-5.1187509480978113,-1.8406934786081259,0,138,0.28645855810825432
154,4,1,72.436210524856222,-21.432847805633578,17.124296442535673,-5.2826133204043639,1,76,0
154,6,1,-142.89131524895166,128.42038993229204,-2.1321027856020933,31.616860660009554,5,4,0
155,1,1,-143.64531119164511,118.61675917345249,-12.788196556242514,6.406758255521928,0,129,0.79880660685198435
155,2,1,52.733764011797852,80.784043748163754,-5.1588931318610909,-1.7884428674758548,0,139,0.62546890185618753
155,4,1,73.385572799651399,-21.792144024018921,17.168215307435144,-5.3274837158652817,0,77,0.50698976643211924
155,6,1,-142.99792038823176,130.00123296529253,-2.1321027856020933,31.616860660009554,6,4,0
156,1,1,-144.42356946869037,118.84610094186696,-12.853586374544669,6.3639041842026902,0,130,0.81519089387028498
156,2,1,52.574019993470323,80.775640127334853,-5.112137640108239,-1.7498681603295172,0,140,0.54082280684978079
156,4,1,74.286599519413727,-22.154117856646423,17.188297675661172,-5.3725341514934088,0,78,0.32258673067348942
156,6,1,-143.10452552751187,131.58207599829302,-2.1321027856020933,31.616860660009554,7,4,0
157,1,1,-145.06624878741761,119.1642961510771,-12.853586374544669,6.3639041842026902,1,130,0
157,2,1,52.169035544682934,80.480300498819574,-5.1832512630184748,-1.8488167378588516,0,141,2.2294091772403579
157,4,1,75.215560794176568,-22.309940694997525,17.221063844163044,-5.3193876037779857,0,79,0.53165331447239872
157,6,1,-143.21113066679197,133.16291903129351,-2.1321027856020933,31.616860660009554,8,4,0
158,1,1,-145.58104714279759,119.53024700682414,-12.793472117071847,6.3863531489004792,0,131,0.51716568634099336
158,2,1,51.854598351030738,80.501967664006685,-5.2095689241646168,-1.7944870081877118,0,142,0.55728238205712932
158,4,1,76.173833750408065,-22.663263438996552,17.266872438318181,-5.3605472880362512,0,80,0.53083569069341197
159,1,1,-146.22072074865119,119.84956466426917,-12.793472117071847,6.3863531489004792,1,131,0
159,2,1,51.726509421632166,80.560448818367618,-5.146513233518168,-1.7238983340532386,0,143,1.393146150833882
159,4,1,77.161307829564407,-22.903702821910709,17.325382798843581,-5.3475433663646825,0,81,0.51497545280768764
160,1,1,-146.87666070741722,119.80288654872449,-12.801095878653019,6.214817185798454,0,132,3.5102954161470894
160,2,1,51.404227869448697,80.370285497419346,-5.1774677774342353,-1.7734441798565392,0,144,0.53897423797831578
160,4,1,77.708583616520045,-22.91423336340732,17.174927687006619,-5.2264001274802512,0,82,5.4668622521153445
161,1,1,-147.50603422799054,120.03420054663547,-12.796097191958621,6.1776465244178596,0,133,0.17405197639577702
161,2,1,50.974351411959717,80.253673896555426,-5.2590174060984811,-1.786768192405642,0,145,1.0935544005924782
161,4,1,78.542823871752063,-23.186914565192186,17.163359414328504,-5.2317632513676537,0,83,0.024304213135125805
162,1,1,-148.18845492256011,120.56834385470586,-12.816020022970664,6.2829556537117117,0,134,1.4727279302275382
162,2,1,50.6118778707811,80.036723726418231,-5.306520388276927,-1.8476783260704506,0,146,0.96798522302940115
162,4,1,79.547486364327582,-23.239927428072665,17.232585614984309,-5.1332006883120371,0,84,2.2086792407196199
163,1,1,-148.86831595359124,120.67750345774468,-12.834268992306271,6.1871845287079434,0,135,1.2591865885031839
163,2,1,50.241414245581865,79.932842330214555,-5.356754437803815,-1.8531717455793355,0,147,0.41917269556917475
163,4,1,80.399826798866073,-23.640800061226969,17.228190777747066,-5.2014320794491269,0,85,0.72377048005243971
164,1,1,-149.76995434451345,121.22791631030731,-12.955675953030623,6.2997769870251155,0,136,3.7430712798642189
164,2,1,49.693246465580501,79.831539022307652,-5.490846746501564,-1.8573068374594519,0,148,2.9859244806639818
164,4,1,81.245698079150927,-24.252104944352393,17.220829008752627,-5.3678405767222843,0,86,4.3617844610273915
165,1,1,-150.72549107568273,121.55572316771614,-13.099435886146852,6.3057646341938263,0,137,2.9057791450638928
165,2,1,49.478521544483968,79.985730391183353,-5.4621982677991818,-1.7389834567048967,0,149,2.482732280634282
165,4,1,82.010745896406121,-24.149498419079169,17.175280009134344,-5.1918016828990217,0,87,5.2705249475090676
166,1,1,-151.38046286999005,121.87101139942583,-13.099435886146852,6.3057646341938263,1,137,0
166,2,1,49.205411631094009,79.898781218348105,-5.4621982677991818,-1.7389834567048967,1,149,0
166,4,1,82.820347819154591,-24.502909084910065,17.151914655314126,-5.2363919685195794,0,88,0.40908186347556297
167,1,1,-152.43833717118409,122.5822043073626,-13.287594196747136,6.4906549085514085,0,138,9.1620951965652822
167,2,1,49.048481757916569,79.754251183647156,-5.4064752755143548,-1.7666007472104501,0,150,0.59516977991392739
167,4,1,83.672034251447386,-24.692423647706285,17.149101297323558,-5.201968274771037,0,89,0.19476959533269383
168,1,1,-153.36278126750236,122.65157025600934,-13.409011847873039,6.3715238213245717,0,139,3.928079045705386
168,2,1,48.922107491150236,79.947141408153044,-5.3374123866653145,-1.6316792359104735,0,151,3.5887505987943888
168,4,1,84.484988546021071,-24.827938106999607,17.127876831070406,-5.1425484508123231,0,90,0.65674717168438124
169,1,1,-154.17242553922955,122.9497466538033,-13.474002406068038,6.3619990069926686,0,140,0.6024513232316836
169,2,1,48.601963328501199,80.012906884942922,-5.3629835807562438,-1.5609518005130685,0,152,0.89588252635018573
169,4,1,85.341382387574598,-25.085065529540223,17.127876831070406,-5.1425484508123231,1,90,0
170,1,1,-154.84612565953296,123.26784660415294,-13.474002406068038,6.3619990069926686,1,140,0
170,2,1,48.479661749234438,80.048743887951218,-5.2929334414493203,-1.5062533919039209,0,153,1.267065120416986
170,4,1,86.098014039300224,-25.192598839672279,17.080179601318232,-5.0710261159334165,0,91,1.1198959950090179
171,1,1,-155.63920020168487,123.58980303518209,-13.529722804505552,6.3637990964649536,0,141,0.40731216177562968
171,2,1,48.06418233378286,80.002579296416855,-5.3654327343267703,-1.4922430715928003,0,154,0.88483486872800965
171,4,1,86.787818900447789,-25.279687966946241,17.001613818784865,-4.9913799328535084,0,92,1.9264707780211991
172,1,1,-156.32611241703782,123.59939206120349,-13.534587948611176,6.2197959148875581,0,142,2.8065210524211106
172,2,1,47.795910697066525,79.927967142837218,-5.3654327343267703,-1.4922430715928003,1,154,0
172,4,1,87.637899591387026,-25.529256963588917,17.001613818784865,-4.9913799328535084,1,92,0
173,1,1,-157.02761365429441,123.81946220771651,-13.546147979832467,6.1773673350515743,0,143,0.26898956725685208
173,2,1,47.480564617609822,79.826220730070531,-5.3880723021060399,-1.5052927831612111,0,155,0.10204957539002643
173,4,1,88.52697687639953,-25.93493212924189,17.020283110226117,-5.0661144483744085,0,93,0.84464989014988201
174,1,1,-157.63852863188797,124.21915426203022,-13.515153430954586,6.2197673434275957,0,144,0.39386819390508387
174,2,1,47.473408433602913,79.77500488202962,-5.2619615357481733,-1.4937280884564388,0,156,2.4376710545785705
174,4,1,89.377991031910838,-26.18823785166061,17.020283110226117,-5.0661144483744085,1,93,0
175,1,1,-158.30683312243212,124.24730166872479,-13.511671649949033,6.0876371451527058,0,145,2.5551267622229177
175,2,1,47.477548810027109,79.563468997715972,-5.133438099063711,-1.5595433379187753,0,157,3.2189712338130869
175,4,1,90.221895106831695,-26.235277771827757,17.016883435735178,-4.9674887608949865,0,94,1.2923931463626186
176,1,1,-159.27962500580949,124.80697736363481,-13.650643818998393,6.2070104542374409,0,146,5.0176096670741765
176,2,1,47.274307185755703,79.559603424434655,-5.1077347441987255,-1.523890959417689,0,158,0.30255920122119045
176,4,1,91.000706089987048,-26.740401659895724,16.982470097618343,-5.0901489652095666,0,95,2.2113966504693185
177,1,1,-160.05704867902153,125.27545396318646,-13.695066337518568,6.2810356292002831,0,147,1.1367468054665948
177,2,1,46.991859512450645,79.575788184152358,-5.1207584042969287,-1.4794314219052156,0,159,0.34063265095557388
177,4,1,92.022745435794874,-27.224297308075503,17.065033830686957,-5.1996770801914263,0,96,2.62674693500436
178,1,1,-160.92114193454165,125.68106352278426,-13.779138510855432,6.3239566954844042,0,148,1.3840177333968464
178,2,1,46.821387993025738,79.539812067051386,-5.079554057867222,-1.4611347793599962,0,160,0.32652784803534779
178,4,1,92.851036458947149,-27.682579499676812,17.053118955861091,-5.2943339953996347,0,97,1.2998394038373313
179,1,1,-161.5651707265917,126.01925193862748,-13.758043870842164,6.3342817046773314,0,149,0.087108410282928608
179,2,1,46.567410290132379,79.46675532808338,-5.079554057867222,-1.4611347793599962,1,160,0
179,4,1,93.427981481250114,-27.892889420392276,16.921513449861244,-5.2683639266598341,0,98,2.6238899910987032
180,1,1,-162.2530729201338,126.33596602386135,-13.758043870842164,6.3342817046773314,1,149,0
180,2,1,46.313432587239021,79.393698589115374,-5.079554057867222,-1.4611347793599962,2,160,0
180,4,1,94.269945234530653,-28.355083796167278,16.919550317111788,-5.3632646305662481,0,99,1.3392877208152025
181,1,1,-163.06907908037513,126.787230986769,-13.818325270510623,6.3975968028884553,0,150,1.1169800470133473
181,2,1,46.059454884345662,79.320641850147368,-5.079554057867222,-1.4611347793599962,3,160,0
181,4,1,95.034987214738933,-28.807289811533579,16.880894211909229,-5.451166405193594,0,100,1.3951049541573457
182,1,1,-163.99060070409595,127.06999058868907,-13.926921883125582,6.3801161505427642,0,151,1.8055335571508233
182,2,1,45.673158368398731,79.524103360087651,-5.1430293774972,-1.3284848271126988,0,161,2.6776829550871164
182,4,1,95.611697690135642,-28.946407865693516,16.753136569322024,-5.3873959950534989,0,101,3.1352629356234005
183,1,1,-164.61938284886099,127.16002275744538,-13.895073816606757,6.27218332920331,0,152,1.9262724179018771
183,2,1,45.623329003666242,79.457282721185209,-5.0437808047855128,-1.3286745892748635,0,162,1.2597528814235155
183,4,1,96.341004092624061,-29.325598015374389,16.701317752178237,-5.4399178063915405,0,102,0.84967993942693343
184,1,1,-165.31659254456082,127.64265149061875,-13.896232868150184,6.3519479876945502,0,153,0.98500165459128053
184,2,1,45.431354183050686,79.648596795608427,-5.0150039266933852,-1.2054947626937114,0,163,2.1087835252258866
184,4,1,97.598995761915219,-29.801019955116079,16.903763434659353,-5.5372935805661161,0,103,7.9852498500168956
185,1,1,-165.71048045982354,127.78793864425045,-13.75402959855678,6.2705217722160134,0,154,4.2227890247867359
185,2,1,45.086740739081094,79.745413766368969,-5.0598025786276795,-1.1305186994753069,0,164,1.0337230742329893
185,4,1,98.444183933648191,-30.077884634144386,16.903763434659353,-5.5372935805661161,1,103,0
186,1,1,-166.19632183121101,128.09238509629927,-13.658497840186836,6.2662247684523775,0,155,1.4590443933656745
186,2,1,45.015209508746103,79.862601447664133,-4.9732819420001428,-1.0476910575866141,0,165,1.9949272220877752
186,4,1,99.524276735656613,-30.5339344530923,17.016301688033035,-5.6231377065564203,0,104,2.9251723970042356
187,1,1,-166.63422322994106,128.38198954517779,-13.542351771150184,6.2549872729037945,0,156,2.2011032173126535
187,2,1,44.670495281005238,79.613082067248442,-5.0190484319734567,-1.1416229351138658,0,166,1.5548974513817648
187,4,1,100.42209853951684,-30.750974403047941,17.038822634362909,-5.592419245940909,0,105,0.21583252337782635
188,1,1,-167.63564523594818,128.53304644431037,-13.696343009918072,6.1782099563764925,0,157,4.8433115950422518
188,2,1,44.478435788665315,79.447508434981387,-4.9909975627133596,-1.1932982137098924,0,167,0.50336396889510737
188,4,1,100.97448458150471,-31.167018727185205,16.89527070637757,-5.6577956567775232,0,106,3.7658667117881648
189,1,1,-168.43020239180746,128.95789318151446,-13.748545750890159,6.2333602131480887,0,158,0.95346038632023122
189,2,1,44.231174296121154,79.302539509049993,-4.9899077277640123,-1.2339239270860807,0,168,0.24542793266955157
189,4,1,101.66977285919779,-31.426795052691574,16.82360915605992,-5.646714584150808,0,107,0.80857732415490213
190,1,1,-169.03217803157563,129.16495402397649,-13.707820357360553,6.1835054917748433,0,159,0.69179928194171836
190,2,1,44.141319456595397,79.28680471744434,-4.9138702286686042,-1.2120323065630652,0,169,0.94798574093631272
190,4,1,102.35796821195061,-31.782663609894303,16.750221786980113,-5.6819884808206496,0,108,1.0345072919808667
191,1,1,-169.92555958955765,129.82441277006521,-13.80713866874307,6.3507706129458033,0,160,6.3719486742043481
191,2,1,43.975393910799859,79.173992570391547,-4.8758634343921701,-1.2369088960868575,0,170,0.31785829101995544
191,4,1,102.90573018062537,-32.134957048338876,16.611126476381674,-5.7147253105040035,0,109,3.2290496518575598
192,1,1,-170.58266628366192,130.17312941958434,-13.791229798023782,6.3656880593267804,0,161,0.080706807940371772
192,2,1,43.881479031661556,79.405078312221804,-4.8044129357542635,-1.0972617264323052,0,171,3.8511310494138655
192,4,1,103.5092464764051,-32.345672353352512,16.502041109879038,-5.6786801732502097,0,110,2.1129808729960624
193,1,1,-171.29791776753032,130.3524048916851,-13.803546073959584,6.2990445111707301,0,162,0.78474360183884495
193,2,1,43.369166601537231,79.358428180920171,-4.9342182712914644,-1.0933436170022919,0,172,2.6780622655117319
193,4,1,104.50119765398746,-32.80072639941266,16.582284672412605,-5.7609777679261205,0,111,2.1388959185545016
194,1,1,-171.86621223341447,130.60841910881163,-13.74499493496935,6.2707313574453476,0,163,0.72709725411808501
194,2,1,43.435792235124246,79.124023706559072,-4.7846060555649164,-1.1791647412066781,0,173,4.7871082454349763
194,4,1,105.38922729033622,-33.016219893575169,16.610649441671168,-5.7260460366536989,0,112,0.33116118198516242
195,1,1,-172.55346198016295,130.92195567668389,-13.74499493496935,6.2707313574453476,1,163,0
195,2,1,43.315662095165528,79.063989952681339,-4.7276804753389881,-1.1796787994365225,0,174,0.52783981743202035
195,4,1,106.21975976241978,-33.302522195407853,16.610649441671168,-5.7260460366536989,1,112,0
196,1,1,-173.18569711670216,131.40398433791827,-13.718494179767976,6.3518946648390102,0,164,1.1454070826038982
196,2,1,42.860382160365496,79.021961579988115,-4.832423340888889,-1.1715654697018392,0,175,1.8175075338228246
196,4,1,107.20530447560061,-33.68396390928519,16.685360243212337,-5.7719001039305606,0,113,1.1551090910975557
197,1,1,-173.9048477114317,132.02686586583346,-13.734512428673462,6.499073882354395,0,165,3.485440740888738
197,2,1,42.226600286029687,79.003420655719921,-5.0203065362939618,-1.1523836777309493,0,176,5.9325713712867527
197,4,1,108.4889946802935,-34.00396494208784,16.90199039388736,-5.787038413977255,0,114,7.2012233324157737
198,1,1,-174.66330248300332,132.17053379638193,-13.769125150606875,6.411594890719317,0,166,1.4229532857147007
198,2,1,42.083618519841359,79.17981741549147,-4.9684792835215665,-1.0401185316557864,0,177,2.5661324799938536
198,4,1,109.57059277484228,-34.132510715484869,17.01601854655819,-5.7095054820082964,0,115,2.9459541968329646
199,1,1,-175.40475478173656,132.19816091773345,-13.794724112609575,6.2700884140227426,0,167,3.3582426733802526
199,2,1,41.904566751715137,79.008083969012645,-4.9351525464244999,-1.0976362088530227,0,178,0.74772367867956935
199,4,1,110.24755304855698,-34.415996056674445,16.932165477385887,-5.7085456260795899,0,116,1.1042304038766908
200,1,1,-176.18478990414053,132.82020832503198,-13.838388954655263,6.4192871115871313,0,168,3.9606823508369753
200,2,1,41.657809124393914,78.953202158569994,-4.9351525464244999,-1.0976362088530227,1,178,0
200,4,1,110.94443827750956,-34.558291811011337,16.859905426871947,-5.6394668054175314,0,117,1.588612712465902
201,1,1,-176.87576366969319,133.03995104704998,-13.837931138371163,6.3702844835140011,0,169,0.39686767032364384
201,2,1,41.389863397704332,79.074529268694775,-4.9453485052491679,-1.0128424353573398,0,179,1.131575718498965
201,4,1,111.73394211879024,-34.897009153855585,16.83407169439543,-5.6668713706049507,0,118,0.22803562299126634
202,1,1,-177.66502329115426,133.37869777693797,-13.88512203693571,6.3800909756294857,0,170,0.38684269142882927
202,2,1,40.988610704510442,78.842043190238641,-5.0194762163990001,-1.10038117511349,0,180,2.0696434287840431
202,4,1,112.57564570351001,-35.180352722385834,16.83407169439543,-5.6668713706049507,1,118,0
203,1,1,-178.35927939300103,133.69770232571943,-13.88512203693571,6.3800909756294857,1,170,0
203,2,1,40.752907228472864,78.665913000543995,-5.012121283166235,-1.1587141648282357,0,181,0.55066448030197301
203,4,1,113.3925349195513,-35.715497081423827,16.822083241473941,-5.7885227396850967,0,119,2.2113024502133745
204,1,1,-178.90419996097447,134.24125390117317,-13.812653423550126,6.489057751591857,0,171,2.6125549846217506
204,2,1,40.797688093930986,78.787119038663306,-4.8697551655395426,-1.0723741396708635,0,182,4.4677697553979927
204,4,1,114.28887460420141,-36.034145086395107,16.848763209930365,-5.8026375426192578,0,120,0.13710067674826992
205,1,1,-179.42965128977815,134.63306381442445,-13.732485617362274,6.5217482776636153,0,172,1.1590456610770155
205,2,1,40.388243270456712,78.435982423625845,-4.9498023605600441,-1.2158779668792545,0,183,4.3979788211025488
205,4,1,115.13131276469792,-36.324276963526067,16.848763209930365,-5.8026375426192578,1,120,0
206,1,1,-179.99108744156871,134.80302863840083,-13.671712405128522,6.4459577745160592,0,173,1.477703593409774
206,2,1,40.27068229387082,78.587780636205665,-4.8870781069921563,-1.1132475536854869,0,184,2.3794887157384013
206,4,1,115.78439111272587,-36.696151623618618,16.757405782798003,-5.8420746873896112,0,121,1.3809073434572299
207,1,1,-180.83639865762623,135.16891242842229,-13.750252180676469,6.4671246583841224,0,174,1.0480166204274575
207,2,1,39.794872420864962,78.503811374461819,-4.9989223246573848,-1.1269260141470707,0,185,2.1067673131648372
207,4,1,116.41111961678124,-36.867003731344738,16.655628280192193,-5.7836272903397425,0,122,1.9632419931673044
208,1,1,-181.52391126666006,135.49226866134148,-13.750252180676469,6.4671246583841224,1,174,0
208,2,1,39.665996609393041,78.667255714403538,-4.9403582712291527,-1.0206090205009994,0,186,2.464519385517987
208,4,1,117.45943126006492,-37.187627951860364,16.759457142897755,-5.7987744740529017,0,123,1.6010974542818337
209,1,1,-181.9977832433637,135.70129901626751,-13.646524414534966,6.4116166409856836,0,175,2.0187196793885249
209,2,1,39.162725499197187,78.684716373777363,-5.0644486343129644,-0.9874422664115442,0,187,2.780065426069978
209,4,1,118.27403376254202,-37.404686317013812,16.748203079132004,-5.7636787207345295,0,124,0.20125964856900908
210,1,1,-182.57470471407908,135.94527009390072,-13.595373449875057,6.3744393521033711,0,176,0.59329329960297006
210,2,1,38.965970987035213,78.579489698984133,-5.0370727653453633,-1.014520776974783,0,188,0.25149518261329712
210,4,1,118.99565157770897,-37.585039152912309,16.692452248447335,-5.7117610077909386,0,125,0.87485668667487682
211,1,1,-183.29599185829795,136.12369678660994,-13.615515342705862,6.3063777815732154,0,177,0.75951927206547443
211,2,1,38.278122386985892,78.576183697924534,-5.2486956113445435,-0.99150408129254342,0,189,7.7321629840184052
211,4,1,119.58164184308185,-37.851539110341207,16.572739158428657,-5.7025703509114098,0,126,2.2080212520619944
212,1,1,-183.74762055325621,136.61593480717201,-13.504364126291303,6.3921950537930146,0,178,3.0169604451011658
212,2,1,38.015687606418666,78.526608493859911,-5.2486956113445435,-0.99150408129254342,1,189,0
212,4,1,120.56692856204707,-38.183760829180066,16.648179454925266,-5.7252497667296511,0,127,0.96458896410998907
213,1,1,-184.03018140200183,137.00293999360611,-13.313895458466362,6.4248869624898681,0,179,5.792521520937008
213,2,1,37.685071012848418,78.679917982726664,-5.2818288256436272,-0.89291148434002288,0,190,1.6883895478113122
213,4,1,121.39933753479333,-38.470023317516549,16.648179454925266,-5.7252497667296511,1,127,0
214,1,1,-184.7713910108549,137.46373984615488,-13.350531993912124,6.4925932631332142,0,180,0.93085699172311109
214,2,1,37.420979571566235,78.635272408509664,-5.2818288256436272,-0.89291148434002288,1,190,0
214,4,1,122.2317465075396,-38.756285805853032,16.648179454925266,-5.7252497667296511,2,127,0
214,7,0,125.90697992969298,-29.569526699069403,0,0,0,1,0
215,1,1,-185.23882785295507,137.92541765986607,-13.253428357028936,6.5591027836948212,0,181,2.2013353520465362
215,2,1,37.130713990600775,78.536688521445527,-5.2945363959904812,-0.91909858783949328,0,191,0.12201453412260388
215,4,1,122.94066304326191,-39.172735751443071,16.58883956553834,-5.7878067094798613,0,128,0.97654878625858565
215,7,0,125.90697992969298,-29.569526699069403,0,0,1,1,0
216,1,1,-185.82793562746804,138.24263953036913,-13.2177131880732,6.5538917788150037,0,182,0.20925254883501901
216,2,1,37.006833487792335,78.447844490062622,-5.2262102114869347,-0.93990458943348087,0,192,0.74835500889574746
216,4,1,123.50690517957207,-39.283370036831535,16.462553097441578,-5.702037394241894,0,129,3.1455039926038504
216,7,0,125.90697992969298,-29.569526699069403,0,0,2,1,0
217,1,1,-186.25141717822984,138.21552212989656,-13.102394080150509,6.3815417620713966,0,183,6.9759916942284521
217,2,1,36.745522977217988,78.400849260590945,-5.2262102114869347,-0.93990458943348087,1,192,0
217,4,1,124.2031643881715,-39.463061557392443,16.401749079876435,-5.6515175612208246,0,130,0.86506955365066474
217,7,0,125.90697992969298,-29.569526699069403,0,0,3,1,0
217,8,0,28.201331728623604,73.782088566148857,0,0,0,1,0
218,1,1,-186.77028962101107,138.23597669538739,-13.036171847146615,6.2363979250894168,0,184,4.166490345359434
218,2,1,36.649768418981459,78.127181138819324,-5.1460768579517309,-1.0496201191925971,0,193,2.5154764224833235
218,4,1,125.11948536086999,-39.647634429152703,16.447832484858637,-5.6045868006124264,0,131,0.61303728975733551
218,7,0,125.90697992969298,-29.569526699069403,0,0,4,1,0
218,8,0,28.201331728623604,73.782088566148857,0,0,1,1,0
219,1,1,-187.60946954792752,138.53382377032335,-13.127305048642947,6.2296018591720426,0,185,1.3785394355419938
219,2,1,36.314047101933092,77.959326081687891,-5.1839816924187812,-1.1053887391184425,0,194,0.63425144950616186
219,4,1,125.94187698511291,-39.927863769183325,16.447832484858637,-5.6045868006124264,1,131,0
219,7,0,127.14047441368861,-33.488815563280717,4.2534579013820428,-13.514880207066508,0,2,0.29441747323010953
219,8,0,28.201331728623604,73.782088566148857,0,0,2,1,0
220,1,1,-188.26583480035967,138.84530386328194,-13.127305048642947,6.2296018591720426,1,185,0
220,2,1,35.984512182218928,77.893839982881872,-5.2179438448882109,-1.1103219261207953,0,195,0.16789048193766362
220,4,1,126.87490967176548,-40.106975718361745,16.500702011128652,-5.5562681345079508,0,132,0.67911242740766242
220,7,0,127.35314730875771,-34.164559573634044,4.2534579013820428,-13.514880207066508,1,2,0
220,8,0,28.201331728623604,73.782088566148857,0,0,3,1,0
221,1,1,-188.65975856089409,139.01130876325672,-12.999621687273194,6.1588250871693688,0,186,3.2272964245441167
221,2,1,35.662381037076663,77.984699796368318,-5.247487358034828,-1.0397000176754005,0,196,0.85239414243379485
221,4,1,127.69994477232191,-40.384789125087146,16.500702011128652,-5.5562681345079508,1,132,0
221,7,1,125.46101289594182,-36.985530849346603,-2.3934826391582957,-20.289466187156567,0,3,0.91738261812980304
221,8,0,28.201331728623604,73.782088566148857,0,0,4,1,0
222,1,1,-189.12846314760358,139.48910095707828,-12.911451870379553,6.2414377061545538,0,187,2.2423530820707116
222,2,1,35.405368734935557,77.911050060327952,-5.2449017723570988,-1.0501467431415354,0,197,0.017164303639452982
222,4,1,128.52497987287833,-40.662602531812546,16.500702011128652,-5.5562681345079508,2,132,0
222,7,1,125.3413387639839,-38.000004158704428,-2.3934826391582957,-20.289466187156567,1,3,0
222,8,0,28.201331728623604,73.782088566148857,0,0,5,1,0
223,1,1,-189.85261113426787,139.83026173318979,-12.949664827726778,6.2555842792618295,0,188,0.25841724545103578
223,2,1,35.139149040003282,77.926035716335591,-5.2468176820410504,-1.0176125827810683,0,198,0.16015949277128513
223,4,1,129.42549558445333,-41.175523544057917,16.536535774870668,-5.6678834258584683,0,133,1.5710787139959645
223,7,1,125.22166463202598,-39.014477468062253,-2.3934826391582957,-20.289466187156567,2,3,0
223,8,0,28.201331728623604,73.782088566148857,0,0,6,1,0
224,1,1,-190.22737952235818,140.21098532754905,-12.817034952180927,6.2886277846194245,0,189,2.9435058015563729
224,2,1,34.87680815590123,77.875155087196532,-5.2468176820410504,-1.0176125827810683,1,198,0
224,4,1,130.25232237319688,-41.458917715350843,16.536535774870668,-5.6678834258584683,1,133,0
224,7,1,127.02315549575489,-38.564858699144054,2.6185977009259966,-16.469832195242745,0,4,0.69846653245300594
224,8,0,34.648516624242689,74.238793530021653,17.030443817155913,1.2064006778426604,0,2,0.37674583299122
225,1,1,-191.03738625039506,140.65568264866292,-12.899312768551702,6.3519897760648973,0,190,1.7184292250563735
225,2,1,34.737625064889571,77.962940093476604,-5.1875315070220873,-0.95086118261152408,0,199,1.1148315179090984
225,4,1,131.07914916194042,-41.742311886643769,16.536535774870668,-5.6678834258584683,2,133,0
225,7,1,125.82641315126583,-39.49783312498662,-0.6636193517134763,-16.740491140964561,0,5,0.5760700450168752
225,8,0,35.500038815100481,74.299113563913792,17.030443817155913,1.2064006778426604,1,2,0
226,1,1,-191.80689916962189,140.98831319395123,-12.959909456449608,6.3593029203805003,0,191,0.59985249659062012
226,2,1,34.60606987806689,78.142723365048994,-5.1260578199302644,-0.84153215808556214,0,200,2.2496114765558395
226,4,1,131.8945385190359,-42.375211891938001,16.531160709070747,-5.8321350614544878,0,134,2.7195027533943268
226,7,1,125.79323218368015,-40.334857682034851,-0.6636193517134763,-16.740491140964561,1,5,0
226,8,0,36.351561005958274,74.359433597805932,17.030443817155913,1.2064006778426604,2,2,0
227,1,1,-192.44733540385329,141.32341752962878,-12.956230240651131,6.3676448686607285,0,192,0.013513629453422941
227,2,1,34.228765591727743,78.167133629412618,-5.1842128637233209,-0.80957759295468412,0,201,0.64268602770940464
227,4,1,132.95046134017892,-42.814302148356973,16.638573489065649,-5.901202390382891,0,135,1.7313709149368806
227,7,1,125.76005121609447,-41.171882239083082,-0.6636193517134763,-16.740491140964561,2,5,0
227,8,0,37.203083196816067,74.419753631698072,17.030443817155913,1.2064006778426604,3,2,0
228,1,1,-193.13843494871949,141.56622814000039,-12.977309164721397,6.3308455823247334,0,193,0.29498155450924762
228,2,1,34.063520486394665,78.154958398843206,-5.1390704576665547,-0.79598010978399714,0,202,0.33065860483965831
228,4,1,133.7823900146322,-43.109362267876115,16.638573489065649,-5.901202390382891,1,135,0
228,7,1,125.72687024850879,-42.008906796131313,-0.6636193517134763,-16.740491140964561,3,5,0
228,8,0,38.05460538767386,74.480073665590211,17.030443817155913,1.2064006778426604,4,2,0
229,1,1,-193.6986362490787,141.85684465209113,-12.934110725577714,6.3182141797836975,0,194,0.33494607820442784
229,2,1,33.806566963511337,78.115159393354006,-5.1390704576665547,-0.79598010978399714,1,202,0
229,4,1,134.61431868908548,-43.404422387395257,16.638573489065649,-5.901202390382891,2,135,0
