step,true_id,zx,zy
252,3,160.9361996566914,-52.57237246737435
253,1,-210.06999532768748,149.01609437795682
253,2,31.884647859183218,73.957991469859337
254,1,-211.04569127852534,154.68339352796553
254,2,29.621121553906253,74.902595504043248
254,3,154.77327323363548,-49.368756206798935
255,1,-211.50930533808892,150.9552250949844
255,3,152.94286922762714,-43.390649678471668
256,1,-213.51601835598177,150.39814114793182
256,2,27.033884426008338,71.559834138501557
256,3,160.72673984826781,-54.909687246598253
257,1,-210.25358085498758,151.63340051584055
257,2,22.350403695653299,68.772815031518164
257,3,158.46800738550132,-51.132330841032974
258,1,-218.22849891423465,153.22995028945513
258,2,24.649898908306291,77.095002363443825
258,3,161.38639656506044,-52.247253095288322
259,1,-209.69745441355147,155.24415279345936
259,2,24.570626285686647,72.275968910499941
259,3,160.15236445788275,-53.986934681549855
260,1,-217.12807312515957,146.81926435394644
260,3,161.42369204170183,-54.437232449333578
261,1,-214.0420779775518,146.35444985059431
261,2,23.538725666105396,77.609407277995416
261,3,157.01355798400874,-52.007664438179752
262,3,162.92268302348504,-53.749501259624765
263,1,-212.88901931369449,151.62374681226066
263,2,26.055726085544805,69.644418680793095
263,3,162.85841551796278,-53.335013953770932
264,1,-218.90563891299448,153.69530943841153
264,2,28.476939158421146,75.378566142610097
264,3,162.48356454473043,-56.524508824066494
265,1,-215.36763463130347,158.53761762261402
265,2,24.925854579178154,75.447712450637567
265,3,160.74745128980041,-52.458376455810352
266,1,-218.06019130467743,154.26611070848378
266,3,168.94843661211203,-47.100526588431215
267,1,-218.1420401302575,152.13127971120304
267,2,21.676878000798858,76.888258824956054
267,3,170.12272282448751,-53.950547089851369
268,1,-215.14020751600967,158.31116925462391
268,3,168.02266418036612,-56.638253272501068
269,2,22.928669351448882,73.275252213857371
269,3,167.64060654994455,-61.130174663805803
270,1,-217.25501336840077,158.12500579246228
270,2,23.198009019216283,77.188431058634393
270,3,170.22677240488855,-56.257803932356154
271,1,-214.87671111922353,154.63382048046074
271,2,25.939656185805543,75.244878792483831
271,3,165.37722793159264,-53.783573506701131
272,1,-219.75676116373174,155.54714520155457
272,2,22.022541558992749,70.706967587060063
272,3,168.58756868124158,-54.385706460782757
273,1,-224.51766847557221,154.78785575335388
273,2,19.043873044074594,74.055938150762771
274,1,-224.88948111391875,157.74910393701688
274,2,22.106722569260995,72.918186224126799
274,3,173.152483486725,-55.054528203545246
275,1,-221.53262264718526,156.23924660739686
275,2,19.708163275877986,74.047095344858903
276,1,-226.48255863783751,161.15289563471779
276,2,21.250762258541229,71.908158988086498
276,3,173.38171636037831,-53.538702148754034
277,1,-224.72909103527036,162.55794725953459
277,2,23.320844870698284,74.997007030270396
277,3,177.69630541931875,-51.738368072544418
278,1,-228.52718267545399,157.97965248681206
278,2,23.228173950983891,74.462955666911341
278,3,172.85291995402036,-51.884877684484955
279,1,-225.76910380004247,158.67929644037926
279,2,21.833739506109989,67.777530955212583
279,3,174.61386174714079,-56.946040978619578
280,2,20.778492089203457,69.797582592594637
280,3,175.39284172399724,-59.066639864632677
281,1,-226.68434750915199,158.51652996158009
281,2,20.169513683909813,77.933756167077831
281,3,174.60181066799578,-56.193149900877771
282,1,-227.65283797756638,159.72756617042219
282,2,18.136519306377654,74.007219072644006
283,1,-229.39907774053862,156.51416777207893
283,2,24.163059315462618,73.049793471304881
283,3,184.5043024996811,-59.190122403881659
284,1,-228.00138268062079,162.19810582123958
285,1,-227.38420894851743,158.53657739648222
285,2,18.305621153362665,70.438603409766728
285,3,181.39149652038088,-61.717445551569703
286,1,-234.6555281287543,161.55789808856957
286,2,20.294038676832592,75.083656648430932
286,3,180.3903804553735,-57.230583142967149
287,1,-226.17144074644006,160.86016007488655
287,2,18.278748643154298,75.222575930155486
287,3,181.99595986293465,-62.331283737021238
288,1,-234.46246376898799,164.1095884929388
289,1,-234.21197920246181,163.09975663207447
289,2,23.976175920263415,72.438757776960315
289,3,183.77357519059518,-62.071768510330287
290,1,-232.80084854195772,163.85100800576737
290,2,21.260207413738357,73.549005690406631
290,3,190.20540700790679,-63.540313385667176
291,1,-238.62845361841434,155.55068463530253
291,2,10.140658287628423,75.382224380059142
292,1,-236.01897974739492,164.32240674860216
292,3,183.54695264968868,-62.943651772728117
293,1,-236.99562565486332,158.2448901133443
293,2,16.642188421377007,65.880099012843189
293,3,185.47315213060736,-65.185855842789351
294,1,-238.03402222931442,165.51291747492985
294,2,19.477864660103105,69.514560655864784
294,3,189.89098833800398,-63.000395708649187
295,1,-234.05945494692918,168.1116093102456
295,2,18.728099723204028,78.504170514396293
295,3,187.21328964074951,-62.178902885176079
296,1,-242.72769184541025,168.79732414840302
296,2,10.241679949499956,72.540557759537307
296,3,192.29598365186976,-60.189573135820517
297,1,-236.79974507972071,160.56778489318654
297,2,17.223217620569432,71.511015515875201
297,3,188.35841853709289,-62.246576938400665
298,1,-237.06982331074215,164.05967964997109
298,2,20.362202136856411,70.907333115769561
298,3,189.92318963355856,-63.24202234951202
299,1,-237.74777508102284,167.47027083429151
299,2,17.550772057436284,70.768369988250143
299,3,191.0967511816049,-61.403718928761357
