step,track_id,confirmed,x,y,vx,vy,misses,maha2,hits_window
100,3,1,27.477022157300993,-5.9924311506298338,17.140352837690248,-5.8364331337403783,0,1.2193305867154371,3
100,68,0,-215.58048014403929,217.66384889024124,-1.067773893512961,-81.367461475475579,2,0,1
100,69,0,17.12588013510651,-2.0705396691852345,-39.338708674502342,5.4965504506210605,3,0,2
100,70,0,-321.31439482880245,146.27922026374219,0,0,6,0,0
100,71,0,-287.73901245278199,-115.88114913727586,0,0,6,0,0
100,72,0,-26.382607887380427,-373.41386144349246,0,0,5,0,0
100,73,0,-197.36511774295104,-149.85121646857343,0,0,3,0,0
100,74,0,-354.58268156669988,-299.37813965739417,0,0,3,0,0
100,75,0,373.78524499035973,272.48948285194928,0,0,3,0,0
100,76,0,-64.836000961090264,-221.52276941337456,0,0,2,0,0
100,77,0,106.33101282302863,221.40040798472845,0,0,0,0,2
101,1,1,-108.9184879963245,100.29487231607349,-12.984789854475576,6.1947745647959662,0,1.7934860013605904,5
101,2,1,66.430064156491511,86.847902625746173,-5.2727096210979436,-1.0599132872730945,0,1.7072536566277057,4
101,3,1,28.419638055512387,-6.285555393462654,17.181290019172987,-5.8370560927553834,0,0.22646899483155883,4
101,68,0,-215.63386883871493,213.59547581646746,-1.067773893512961,-81.367461475475579,3,0,1
101,69,0,15.158944701381392,-1.7957121466541814,-39.338708674502342,5.4965504506210605,4,0,1
101,70,0,-321.31439482880245,146.27922026374219,0,0,7,0,0
101,71,0,-287.73901245278199,-115.88114913727586,0,0,7,0,0
101,72,0,-26.382607887380427,-373.41386144349246,0,0,6,0,0
101,73,0,-197.36511774295104,-149.85121646857343,0,0,4,0,0
101,74,0,-332.54277258066224,-289.48166488438369,96.6135881387262,43.38193675621087,0,8.981610960864554,1
101,75,0,373.78524499035973,272.48948285194928,0,0,4,0,0
101,76,0,-64.836000961090264,-221.52276941337456,0,0,3,0,0
101,77,0,106.33101282302863,221.40040798472845,0,0,1,0,1
101,78,0,-12.773478785523729,-221.17411879577452,0,0,0,0,2
101,79,0,335.28027412935904,230.48834444994606,0,0,0,0,2
102,1,1,-109.75425650465382,100.63846350733127,-13.075661221664072,6.2112664740421257,0,1.4180645768820008,5
102,2,1,66.16642867543662,86.794906961382523,-5.2727096210979436,-1.0599132872730945,1,0,3
102,3,1,29.395399113842707,-6.7758212317500206,17.237041272170387,-5.9318470230631988,0,1.6764430300938569,5
102,68,0,-215.68725753339058,209.52710274269367,-1.067773893512961,-81.367461475475579,4,0,1
102,69,0,13.192009267656275,-1.5208846241231284,-39.338708674502342,5.4965504506210605,5,0,0
102,70,0,-321.31439482880245,146.27922026374219,0,0,8,0,0
102,71,0,-287.73901245278199,-115.88114913727586,0,0,8,0,0
102,72,0,-26.382607887380427,-373.41386144349246,0,0,7,0,0
102,73,0,-197.36511774295104,-149.85121646857343,0,0,5,0,0
102,74,0,-327.71209317372592,-287.31256804657312,96.6135881387262,43.38193675621087,1,0,1
102,75,0,373.78524499035973,272.48948285194928,0,0,5,0,0
102,76,0,-64.836000961090264,-221.52276941337456,0,0,4,0,0
102,77,0,106.33101282302863,221.40040798472845,0,0,2,0,0
102,78,0,-12.773478785523729,-221.17411879577452,0,0,1,0,1
102,79,0,335.28027412935904,230.48834444994606,0,0,1,0,1
103,1,1,-110.55198450963519,100.95833018377819,-13.145852393996773,6.2158030226564653,0,0.82791430194831617,5
103,2,1,65.675779339014269,86.619650017887878,-5.3814265826644148,-1.1184642279759718,0,1.986245857852688,3
103,3,1,30.166189454661307,-7.1481269349802856,17.193569135882449,-5.9679919702426627,0,0.45375471595194594,5
103,68,0,-215.74064622806623,205.45872966891989,-1.067773893512961,-81.367461475475579,5,0,0
103,69,0,11.225073833931157,-1.2460571015920754,-39.338708674502342,5.4965504506210605,6,0,0
103,72,0,-26.382607887380427,-373.41386144349246,0,0,8,0,0
103,73,0,-192.98377422142104,-156.37847723885488,13.745446080192767,-20.477762249952544,0,0.42768771984433041,1
103,74,0,-322.88141376678959,-285.14347120876255,96.6135881387262,43.38193675621087,2,0,1
103,75,0,373.78524499035973,272.48948285194928,0,0,6,0,0
103,76,0,-76.637648545351595,-240.50265692181543,-43.30894863576242,-69.651204829385918,0,4.9610667643765334,1
103,77,0,106.33101282302863,221.40040798472845,0,0,3,0,0
103,78,0,-12.773478785523729,-221.17411879577452,0,0,2,0,0
103,79,0,335.28027412935904,230.48834444994606,0,0,2,0,0
103,80,0,-228.1447390126539,343.71821497930239,0,0,0,0,2
104,1,1,-111.20927712933504,101.26912033491101,-13.145852393996773,6.2158030226564653,1,0,4
104,2,1,65.544662265172207,86.512953976771513,-5.3154486006958024,-1.1427468340944356,0,0.66224413754757894,4
104,3,1,31.172768804206648,-7.4418124392306826,17.26366661904374,-5.9657425207196262,0,0.71382341386181558,5
104,68,0,-215.79403492274187,201.3903565951461,-1.067773893512961,-81.367461475475579,6,0,0
104,69,0,9.2581384002060396,-0.97122957906102236,-39.338708674502342,5.4965504506210605,7,0,0
104,73,0,-192.2965019174114,-157.4023653513525,13.745446080192767,-20.477762249952544,1,0,1
104,74,0,-318.05073435985327,-282.97437437095198,96.6135881387262,43.38193675621087,3,0,1
104,75,0,373.78524499035973,272.48948285194928,0,0,7,0,0
104,76,0,-78.803095977139719,-243.98521716328472,-43.30894863576242,-69.651204829385918,1,0,1
104,77,0,106.33101282302863,221.40040798472845,0,0,4,0,0
104,78,0,-12.773478785523729,-221.17411879577452,0,0,3,0,0
104,79,0,335.28027412935904,230.48834444994606,0,0,3,0,0
104,80,0,-228.1447390126539,343.71821497930239,0,0,1,0,1
105,1,1,-111.85364096307333,101.6550647854349,-13.139543656705067,6.2524753546612324,0,0.21208116366600099,4
105,2,1,65.553750444026704,86.433830407738199,-5.1841258069809193,-1.153251405148503,0,2.3868813031564398,4
105,3,1,32.122762084369562,-7.6148177713525707,17.305082263278521,-5.9059725720787579,0,0.78313609449224075,5
105,68,0,-215.84742361741752,197.32198352137232,-1.067773893512961,-81.367461475475579,7,0,0
105,69,0,7.2912029664809221,-0.69640205652996934,-39.338708674502342,5.4965504506210605,8,0,0
105,73,0,-191.60922961340177,-158.42625346385012,13.745446080192767,-20.477762249952544,2,0,1
105,74,0,-313.22005495291694,-280.80527753314141,96.6135881387262,43.38193675621087,4,0,1
105,75,0,335.11785950343835,288.64915190115835,-93.385854594492145,39.027321995560818,0,6.8525760873624639,1
105,76,0,-80.968543408927843,-247.467777404754,-43.30894863576242,-69.651204829385918,2,0,1
105,77,0,106.33101282302863,221.40040798472845,0,0,5,0,0
105,78,0,-12.773478785523729,-221.17411879577452,0,0,4,0,0
105,79,0,335.28027412935904,230.48834444994606,0,0,4,0,0
105,80,0,-228.1447390126539,343.71821497930239,0,0,2,0,0
105,81,0,390.03287832266471,59.864042072160387,0,0,0,0,2
106,1,1,-112.62071350288946,101.86020560245925,-13.193258596906471,6.2000349936113874,0,0.87417370813568307,4
106,2,1,65.480282605988251,85.992059305433699,-5.0954455797424734,-1.336642789551781,0,5.8463644849603575,4
106,3,1,32.732466634593585,-8.143502857635271,17.183157720382688,-6.0173229373198529,0,4.1144333878100525,5
106,68,0,-215.90081231209317,193.25361044759853,-1.067773893512961,-81.367461475475579,8,0,0
106,73,0,-190.92195730939213,-159.45014157634773,13.745446080192767,-20.477762249952544,3,0,1
106,74,0,-308.38937554598061,-278.63618069533084,96.6135881387262,43.38193675621087,5,0,0
106,75,0,330.44856677371376,290.6005180009364,-93.385854594492145,39.027321995560818,1,0,1
106,76,0,-83.133990840715967,-250.95033764622329,-43.30894863576242,-69.651204829385918,3,0,1
106,77,0,106.33101282302863,221.40040798472845,0,0,6,0,0
106,78,0,-12.773478785523729,-221.17411879577452,0,0,5,0,0
106,79,0,335.28027412935904,230.48834444994606,0,0,5,0,0
106,80,0,-228.1447390126539,343.71821497930239,0,0,3,0,0
106,81,0,390.03287832266471,59.864042072160387,0,0,1,0,1
107,1,1,-113.11355971182758,102.4947611816706,-13.11186990967351,6.358382490063109,0,4.9755082132035424,4
107,2,1,65.167709912353629,86.026641540402906,-5.123030790897273,-1.2882428438021218,0,0.44712546262100317,5
107,3,1,33.498984500562109,-8.3904367242272517,17.138946722690577,-5.9915846017989622,0,0.40181180997213639,5
107,73,0,-190.23468500538249,-160.47402968884535,13.745446080192767,-20.477762249952544,4,0,1
107,74,0,-303.55869613904429,-276.46708385752027,96.6135881387262,43.38193675621087,6,0,0
107,75,0,325.77927404398918,292.55188410071446,-93.385854594492145,39.027321995560818,2,0,1
107,76,0,-85.299438272504091,-254.43289788769258,-43.30894863576242,-69.651204829385918,4,0,1
107,77,0,106.33101282302863,221.40040798472845,0,0,7,0,0
107,78,0,-12.773478785523729,-221.17411879577452,0,0,6,0,0
107,79,0,335.28027412935904,230.48834444994606,0,0,6,0,0
107,80,0,-228.1447390126539,343.71821497930239,0,0,4,0,0
107,81,0,390.03287832266471,59.864042072160387,0,0,2,0,0
108,1,1,-113.63102787372465,102.91431773581998,-13.044471791880033,6.4079763717765452,0,1.1111601161257518,4
108,2,1,65.012764602557638,85.939033503481852,-5.0747376220181115,-1.2993113646266266,0,0.36103194806178496,5
108,3,1,34.672566378110957,-8.7087185453600622,17.290125596373269,-6.0005142550079222,0,3.5775556178703449,5
108,73,0,-189.54741270137285,-161.49791780134296,13.745446080192767,-20.477762249952544,5,0,0
108,74,0,-298.72801673210796,-274.29798701970969,96.6135881387262,43.38193675621087,7,0,0
108,75,0,321.10998131426459,294.50325020049252,-93.385854594492145,39.027321995560818,3,0,1
108,76,0,-87.464885704292215,-257.91545812916189,-43.30894863576242,-69.651204829385918,5,0,0
108,77,0,106.33101282302863,221.40040798472845,0,0,8,0,0
108,78,0,-33.014238107018002,-197.72339220667192,-55.292079247759339,64.060809794089963,0,4.8865689974040514,1
108,79,0,335.28027412935904,230.48834444994606,0,0,7,0,0
108,80,0,-228.1447390126539,343.71821497930239,0,0,5,0,0
108,81,0,390.03287832266471,59.864042072160387,0,0,3,0,0
109,1,1,-114.15511829283723,103.29905352687955,-12.981935455537696,6.4393765044241746,0,0.78496453800414634,5
109,2,1,64.696977264095395,86.072476818153703,-5.1043490486480847,-1.2046276132304157,0,1.4752985277048631,5
109,3,1,35.459973455829811,-9.3201743816288474,17.253290607075357,-6.1493034117620509,0,3.7186100448564914,5
109,73,0,-188.86014039736321,-162.52180591384058,13.745446080192767,-20.477762249952544,6,0,0
109,74,0,-293.89733732517163,-272.12889018189912,96.6135881387262,43.38193675621087,8,0,0
109,75,0,316.44068858454,296.45461630027057,-93.385854594492145,39.027321995560818,4,0,1
109,76,0,-89.630333136080338,-261.39801837063118,-43.30894863576242,-69.651204829385918,6,0,0
109,78,0,-40.545455526163927,-199.60807363167595,-68.050648643161907,50.44274453618889,0,7.7142987617300243,2
109,79,0,335.28027412935904,230.48834444994606,0,0,8,0,0
109,80,0,-228.1447390126539,343.71821497930239,0,0,6,0,0
109,81,0,390.03287832266471,59.864042072160387,0,0,4,0,0
110,1,1,-114.83414383808406,103.44539508716117,-12.996547056449401,6.3536330778573635,0,1.2241371595614758,5
110,2,1,64.44175981166299,86.012245437492183,-5.1043490486480847,-1.2046276132304157,1,0,4
110,3,1,36.16720934838645,-9.5987349034513603,17.178973649914067,-6.1354828856703394,0,0.9164796198430113,5
110,73,0,-188.17286809335357,-163.5456940263382,13.745446080192767,-20.477762249952544,7,0,0
110,75,0,311.77139585481541,298.40598240004863,-93.385854594492145,39.027321995560818,5,0,0
110,76,0,-91.795780567868462,-264.88057861210046,-43.30894863576242,-69.651204829385918,7,0,0
110,78,0,-43.947987958322024,-197.08593640486652,-68.050648643161907,50.44274453618889,1,0,2
110,79,0,297.40225055260578,205.59840790457864,-81.898887175821244,-53.816379854450737,0,6.3355910754621565,1
110,80,0,-228.1447390126539,343.71821497930239,0,0,7,0,0
110,81,0,390.03287832266471,59.864042072160387,0,0,5,0,0
110,82,0,-46.47721570269043,-345.71409378799513,0,0,0,0,2
110,83,0,-378.13543677039797,198.16618089113601,0,0,0,0,2
111,1,1,-115.35640566531113,104.12875321867618,-12.934242868099664,6.5322328682827084,0,5.8394616739471097,5
111,2,1,63.915777707340389,86.025132864993367,-5.2334949915799438,-1.1697523170634114,0,2.4921132112969504,4
111,3,1,36.980507622273848,-9.7636472299872299,17.157125825520826,-6.0675892528038675,0,0.82585981625671334,5
111,73,0,-187.48559578934393,-164.56958213883581,13.745446080192767,-20.477762249952544,8,0,0
111,75,0,307.10210312509082,300.35734849982668,-93.385854594492145,39.027321995560818,6,0,0
111,76,0,-93.961227999656586,-268.36313885356975,-43.30894863576242,-69.651204829385918,8,0,0
111,78,0,-47.350520390480121,-194.56379917805708,-68.050648643161907,50.44274453618889,2,0,2
111,79,0,293.30730619381472,202.9075889118561,-81.898887175821244,-53.816379854450737,1,0,1
111,80,0,-228.1447390126539,343.71821497930239,0,0,8,0,0
111,81,0,390.03287832266471,59.864042072160387,0,0,6,0,0
111,82,0,-46.47721570269043,-345.71409378799513,0,0,1,0,1
111,83,0,-378.13543677039797,198.16618089113601,0,0,1,0,1
111,84,0,37.843480441776563,-263.12256667348697,0,0,0,0,2
111,85,0,329.69126549555352,-76.903741092872835,0,0,0,0,2
112,1,1,-116.00417106716871,104.41614002386355,-12.934757535339992,6.5130659304882972,0,0.060478124487148857,5
112,2,1,63.661691360735368,85.998446254403333,-5.2298774448263714,-1.1545921280559766,0,0.034631494370727073,4
112,3,1,37.909990179071571,-10.124190134302053,17.191441726233275,-6.0949760636979056,0,0.31643216295168308,5
112,75,0,303.19662724424643,309.79613518164007,-92.169134363876779,50.954390782593407,0,1.9474047937057826,1
112,78,0,-50.753052822638217,-192.04166195124765,-68.050648643161907,50.44274453618889,3,0,2
112,79,0,289.21236183502367,200.21676991913355,-81.898887175821244,-53.816379854450737,2,0,1
112,81,0,390.03287832266471,59.864042072160387,0,0,7,0,0
112,82,0,-46.47721570269043,-345.71409378799513,0,0,2,0,0
112,83,0,-378.13543677039797,198.16618089113601,0,0,2,0,0
112,84,0,37.843480441776563,-263.12256667348697,0,0,1,0,1
112,85,0,329.69126549555352,-76.903741092872835,0,0,1,0,1
112,86,0,-9.4426789940454725,204.04190805017183,0,0,0,0,2
112,87,0,-176.59808310426007,219.52698799292304,0,0,0,0,2
113,1,1,-116.66919084769542,104.59319253873159,-12.943695716755112,6.4404137186436561,0,0.88790638414367817,5
113,2,1,63.453813278573854,85.778857165598524,-5.2043239420850416,-1.2317350130365721,0,0.96209437710497969,4
113,3,1,38.769562265383236,-10.428938937486947,17.191441726233275,-6.0949760636979056,1,0,4
113,75,0,298.58817052605258,312.34385472076974,-92.169134363876779,50.954390782593407,1,0,1
113,78,0,-54.155585254796314,-189.51952472443821,-68.050648643161907,50.44274453618889,4,0,1
113,79,0,285.11741747623262,197.52595092641101,-81.898887175821244,-53.816379854450737,3,0,1
113,81,0,390.03287832266471,59.864042072160387,0,0,8,0,0
113,82,0,-34.002028153173086,-354.72592697047742,66.534502531795297,-48.063232341479662,0,6.3158049640435365,1
113,83,0,-389.51972815478757,212.40033379038212,-60.716374878602238,75.915674882939342,0,8.8589903811308019,1
113,84,0,37.843480441776563,-263.12256667348697,0,0,2,0,0
113,85,0,329.69126549555352,-76.903741092872835,0,0,2,0,0
113,86,0,-9.4426789940454725,204.04190805017183,0,0,1,0,1
113,87,0,-176.59808310426007,219.52698799292304,0,0,1,0,1
113,88,0,361.77465619005613,263.65560918669047,0,0,0,0,2
114,1,1,-117.20969406606476,105.18110084207608,-12.891506837292486,6.570486580760571,0,3.2768000658518899,5
114,2,1,63.090980950388719,85.75233456064359,-5.2532315076569311,-1.2150231960266178,0,0.39700037085707607,4
114,3,1,39.460053696950432,-10.622169781856195,17.110344755257472,-6.0414881665578015,0,1.4255454527073328,4
114,75,0,293.97971380785873,314.89157425989941,-92.169134363876779,50.954390782593407,2,0,1
114,78,0,-57.558117686954411,-186.99738749762878,-68.050648643161907,50.44274453618889,5,0,0
114,79,0,281.02247311744156,194.83513193368847,-81.898887175821244,-53.816379854450737,4,0,1
114,82,0,-30.675303026583322,-357.12908858755139,66.534502531795297,-48.063232341479662,1,0,1
114,83,0,-392.55554689871769,216.19611753452909,-60.716374878602238,75.915674882939342,1,0,1
114,84,0,37.843480441776563,-263.12256667348697,0,0,3,0,0
114,85,0,329.69126549555352,-76.903741092872835,0,0,3,0,0
114,86,0,-9.4426789940454725,204.04190805017183,0,0,2,0,0
114,87,0,-176.59808310426007,219.52698799292304,0,0,2,0,0
114,88,0,361.77465619005613,263.65560918669047,0,0,1,0,1
114,89,0,-332.39223157908003,18.745621899184339,0,0,0,0,2
115,1,1,-117.98139740605286,105.56490284786916,-12.953738539026761,6.5975461108653626,0,0.77293165474512215,5
115,2,1,62.823586400443105,85.481871967045066,-5.2554878037411106,-1.3149964962438085,0,1.5137371606116476,5
115,3,1,40.152334551760134,-10.73756105713287,17.03203829240741,-5.9519340147287849,0,2.1728477304550844,4
115,75,0,289.37125708966488,317.43929379902909,-92.169134363876779,50.954390782593407,3,0,1
115,78,0,-60.960650119112508,-184.47525027081934,-68.050648643161907,50.44274453618889,6,0,0
115,79,0,276.92752875865051,192.14431294096593,-81.898887175821244,-53.816379854450737,5,0,0
115,82,0,-27.348577899993558,-359.53225020462537,66.534502531795297,-48.063232341479662,2,0,1
115,83,0,-395.59136564264782,219.99190127867607,-60.716374878602238,75.915674882939342,2,0,1
115,84,0,37.843480441776563,-263.12256667348697,0,0,4,0,0
115,85,0,329.69126549555352,-76.903741092872835,0,0,4,0,0
115,86,0,-9.4426789940454725,204.04190805017183,0,0,3,0,0
115,87,0,-176.59808310426007,219.52698799292304,0,0,3,0,0
115,88,0,361.77465619005613,263.65560918669047,0,0,2,0,0
115,89,0,-332.39223157908003,18.745621899184339,0,0,1,0,1
116,1,1,-118.82295492406546,105.74968286341863,-13.048707559301283,6.5264690723121248,0,2.3750385494640009,5
116,2,1,62.72793672814818,85.340193262809649,-5.1757813550622656,-1.3512091008622118,0,1.1799979798535138,5
116,3,1,41.003936466380502,-11.03515775786931,17.03203829240741,-5.9519340147287849,1,0,3
116,75,0,284.76280037147103,319.98701333815876,-92.169134363876779,50.954390782593407,4,0,1
116,78,0,-64.363182551270597,-181.95311304400991,-68.050648643161907,50.44274453618889,7,0,0
116,79,0,272.83258439985946,189.45349394824339,-81.898887175821244,-53.816379854450737,6,0,0
116,82,0,-24.021852773403793,-361.93541182169935,66.534502531795297,-48.063232341479662,3,0,1
116,83,0,-398.62718438657794,223.78768502282304,-60.716374878602238,75.915674882939342,3,0,1
116,84,0,37.843480441776563,-263.12256667348697,0,0,5,0,0
116,85,0,329.69126549555352,-76.903741092872835,0,0,5,0,0
116,86,0,-9.4426789940454725,204.04190805017183,0,0,4,0,0
116,87,0,-176.59808310426007,219.52698799292304,0,0,4,0,0
116,88,0,361.77465619005613,263.65560918669047,0,0,3,0,0
116,89,0,-332.39223157908003,18.745621899184339,0,0,2,0,0
117,1,1,-119.62374314134799,106.10375357454504,-13.121431929093273,6.5400711160964846,0,0.92865903325898813,5
117,2,1,62.6884756581114,85.212377944107203,-5.0711123809861762,-1.3799642749758001,0,1.8423316320616741,5
117,3,0,41.855538381000869,-11.33275445860575,17.03203829240741,-5.9519340147287849,2,0,2
117,75,0,280.15434365327718,322.53473287728843,-92.169134363876779,50.954390782593407,5,0,0
117,78,0,-67.765714983428694,-179.43097581720048,-68.050648643161907,50.44274453618889,8,0,0
117,79,0,268.7376400410684,186.76267495552085,-81.898887175821244,-53.816379854450737,7,0,0
117,82,0,-20.695127646814029,-364.33857343877332,66.534502531795297,-48.063232341479662,4,0,1
117,83,0,-401.66300313050806,227.58346876697001,-60.716374878602238,75.915674882939342,4,0,1
117,84,0,37.843480441776563,-263.12256667348697,0,0,6,0,0
117,85,0,329.69126549555352,-76.903741092872835,0,0,6,0,0
117,86,0,-9.4426789940454725,204.04190805017183,0,0,5,0,0
117,87,0,-176.59808310426007,219.52698799292304,0,0,5,0,0
117,88,0,361.77465619005613,263.65560918669047,0,0,4,0,0
117,89,0,-316.58404174716748,17.244841112938186,84.310559838852441,-8.0041845163303886,0,6.7240107825077926,1
117,90,0,-73.045137121078966,256.31953077592959,0,0,0,0,2
118,1,1,-120.27981473780265,106.43075713034986,-13.121431929093273,6.5400711160964846,1,0,4
118,2,1,62.434920039062092,85.143379730358419,-5.0711123809861762,-1.3799642749758001,1,0,4
118,3,1,42.767130048857375,-11.575122146522459,17.060751233778909,-5.9254997101758651,0,0.19808344788070409,3
118,75,0,275.54588693508333,325.08245241641811,-92.169134363876779,50.954390782593407,6,0,0
118,79,0,264.64269568227735,184.07185596279831,-81.898887175821244,-53.816379854450737,8,0,0
118,82,0,-18.793239958137509,-353.1581273271035,62.474635970740678,-9.3587223889780446,0,3.5200829040916575,1
118,83,0,-404.69882187443818,231.37925251111699,-60.716374878602238,75.915674882939342,5,0,0
118,84,0,12.857003203193582,-246.2787423160558,-68.256049966018367,46.012605377774364,0,4.6238822419355055,1
118,85,0,329.69126549555352,-76.903741092872835,0,0,7,0,0
118,86,0,-9.4426789940454725,204.04190805017183,0,0,6,0,0
118,87,0,-176.59808310426007,219.52698799292304,0,0,6,0,0
118,88,0,361.77465619005613,263.65560918669047,0,0,5,0,0
118,89,0,-312.36851375522485,16.844631887121668,84.310559838852441,-8.0041845163303886,1,0,1
118,90,0,-73.045137121078966,256.31953077592959,0,0,1,0,1
118,91,0,159.3827626747406,-122.83338616789328,0,0,0,0,2
119,1,1,-120.95763003375215,106.63671796464295,-13.132093814266316,6.4807185851209201,0,0.56386734625087565,4
119,2,1,62.192906920487346,85.365777360570362,-5.0656017008351943,-1.2408445671679429,0,2.8037813567328969,4
119,3,1,43.510915676401417,-11.940532750503836,17.008535275605329,-5.9585424438420835,0,0.51093996753238113,3
119,75,0,270.93743021688948,327.63017195554778,-92.169134363876779,50.954390782593407,7,0,0
119,82,0,-15.669508159600475,-353.62606344655239,62.474635970740678,-9.3587223889780446,1,0,1
119,83,0,-407.7346406183683,235.17503625526396,-60.716374878602238,75.915674882939342,6,0,0
119,84,0,9.4442007048926637,-243.97811204716709,-68.256049966018367,46.012605377774364,1,0,1
119,85,0,329.69126549555352,-76.903741092872835,0,0,8,0,0
119,86,0,-9.4426789940454725,204.04190805017183,0,0,7,0,0
119,87,0,-176.59808310426007,219.52698799292304,0,0,7,0,0
119,88,0,361.77465619005613,263.65560918669047,0,0,6,0,0
119,89,0,-308.15298576328223,16.444422661305151,84.310559838852441,-8.0041845163303886,2,0,1
119,90,0,-73.045137121078966,256.31953077592959,0,0,2,0,0
119,91,0,159.3827626747406,-122.83338616789328,0,0,1,0,1
120,1,1,-121.61423472446548,106.960753893899,-13.132093814266316,6.4807185851209201,1,0,3
120,2,1,61.939626835445587,85.303735132211969,-5.0656017008351943,-1.2408445671679429,1,0,3
120,3,0,44.361342440181687,-12.238459872695941,17.008535275605329,-5.9585424438420835,1,0,2
120,75,0,266.32897349869563,330.17789149467745,-92.169134363876779,50.954390782593407,8,0,0
120,82,0,-12.545776361063442,-354.09399956600129,62.474635970740678,-9.3587223889780446,2,0,1
120,83,0,-410.77045936229842,238.97081999941093,-60.716374878602238,75.915674882939342,7,0,0
120,84,0,6.0313982065917457,-241.67748177827838,-68.256049966018367,46.012605377774364,2,0,1
120,85,0,373.09806705604967,-67.6403655114092,93.853068560000395,20.029032139870054,0,6.0756200713154263,1
120,86,0,-18.951181932375398,215.02109342298377,-22.964047391063414,26.515902119582982,0,0.82308146218856948,1
120,87,0,-174.69017423094988,224.52725225049605,4.6078031493168998,12.076170783506647,0,0.11175568270651447,1
120,88,0,361.77465619005613,263.65560918669047,0,0,7,0,0
120,89,0,-303.93745777133961,16.044213435488633,84.310559838852441,-8.0041845163303886,3,0,1
120,90,0,-73.045137121078966,256.31953077592959,0,0,3,0,0
120,91,0,159.3827626747406,-122.83338616789328,0,0,2,0,0
120,92,0,-210.84973116426323,-85.41479902089408,0,0,0,0,2
121,1,1,-122.04807084391835,107.23153624069499,-13.023058339801112,6.4546532851656835,0,1.7974295867065464,3
121,2,1,61.304825517739673,85.27477191283991,-5.2475107925615569,-1.2250725157990263,0,4.4960174381309148,3
121,3,1,44.982812278646257,-12.597812744204816,16.899455081430489,-5.9878070430830519,0,1.6043120293530211,3
121,82,0,-9.4220445625264091,-354.56193568545018,62.474635970740678,-9.3587223889780446,3,0,1
121,83,0,-413.80627810622855,242.76660374355791,-60.716374878602238,75.915674882939342,8,0,0
121,84,0,2.6185957082908273,-239.37685150938967,-68.256049966018367,46.012605377774364,3,0,1
121,85,0,377.7907204840497,-66.638913904415702,93.853068560000395,20.029032139870054,1,0,1
121,86,0,-20.09938430192857,216.34688852896292,-22.964047391063414,26.515902119582982,1,0,1
121,87,0,-174.45978407348403,225.13106078967138,4.6078031493168998,12.076170783506647,1,0,1
121,88,0,361.77465619005613,263.65560918669047,0,0,8,0,0
121,89,0,-299.72192977939699,15.644004209672113,84.310559838852441,-8.0041845163303886,4,0,1
121,90,0,-73.045137121078966,256.31953077592959,0,0,4,0,0
121,91,0,159.3827626747406,-122.83338616789328,0,0,3,0,0
121,92,0,-210.84973116426323,-85.41479902089408,0,0,1,0,1
122,1,1,-122.32458338063567,107.47390460094525,-12.839913751009098,6.415366843590987,0,5.1091852340487174,3
122,2,1,61.124697981238036,85.082234091158909,-5.2083287179700832,-1.2876149114870599,0,0.75391556789061009,3
122,3,1,45.625338351846871,-12.909976872908281,16.803165824838743,-5.993882605510211,0,1.2088912252239448,4
122,82,0,-6.298312763989375,-355.02987180489907,62.474635970740678,-9.3587223889780446,4,0,1
122,84,0,-0.79420679001009109,-237.07622124050096,-68.256049966018367,46.012605377774364,4,0,1
122,85,0,382.48337391204973,-65.637462297422204,93.853068560000395,20.029032139870054,2,0,1
122,86,0,-21.247586671481741,217.67268363494208,-22.964047391063414,26.515902119582982,2,0,1
122,87,0,-174.22939391601818,225.73486932884671,4.6078031493168998,12.076170783506647,2,0,1
122,89,0,-295.50640178745437,15.243794983855594,84.310559838852441,-8.0041845163303886,5,0,0
122,90,0,-73.045137121078966,256.31953077592959,0,0,5,0,0
122,91,0,145.85665031603867,-111.65108425706158,-59.292724365133743,49.018456107981152,0,4.7393231610403292,1
122,92,0,-210.84973116426323,-85.41479902089408,0,0,2,0,0
122,93,0,135.10404552493105,297.82601368925089,0,0,0,0,2
123,1,1,-122.64735389629594,107.84016701453096,-12.68401646664258,6.4375843966273072,0,3.6724923398641858,4
123,2,1,60.63377291720677,85.096452942338914,-5.3180799331876454,-1.2501915780123867,0,1.9064984871035295,4
123,3,1,46.40071840005352,-13.456248215745005,16.77239501883237,-6.1110111230153965,0,1.9619670613848048,4
123,82,0,-3.1745809654523409,-355.49780792434797,62.474635970740678,-9.3587223889780446,5,0,0
123,84,0,-4.20700928831101,-234.77559097161225,-68.256049966018367,46.012605377774364,5,0,0
123,85,0,387.17602734004976,-64.636010690428705,93.853068560000395,20.029032139870054,3,0,1
123,86,0,-22.395789041034913,218.99847874092123,-22.964047391063414,26.515902119582982,3,0,1
123,87,0,-164.45215232026899,225.70883334376478,24.82189015769702,10.742565448030982,0,7.9965263854724684,2
123,89,0,-291.29087379551174,14.843585758039074,84.310559838852441,-8.0041845163303886,6,0,0
123,90,0,-73.045137121078966,256.31953077592959,0,0,6,0,0
123,91,0,142.89201409778198,-109.20016145166252,-59.292724365133743,49.018456107981152,1,0,1
123,92,0,-210.84973116426323,-85.41479902089408,0,0,3,0,0
123,93,0,135.10404552493105,297.82601368925089,0,0,1,0,1
124,1,1,-123.42704103973144,108.26278232847881,-12.755009370629264,6.4867405499517092,0,1.1217823605753765,4
